,cost,address,bedrooms,bathrooms,hydro,heat,water,parking,pet,size,furnished,ac,smoking,has_den,has_unitType_Apartment,has_unitType_Basement,has_unitType_Condo,has_unitType_Duplex/Triplex,has_unitType_House,has_unitType_Townhouse,has_wifiInfo_Internet,has_wifiInfo_Cable,agreement_is_annual,has_appliances_Dishwasher,has_appliances_Fridge / Freezer,has_appliances_Laundry (In Building),has_appliances_Laundry (In Unit),has_amenities_24 Hour Security,has_amenities_Bicycle Parking,has_amenities_Concierge,has_amenities_Elevator in Building,has_amenities_Gym,has_amenities_Pool,has_amenities_Storage Space,has_outdoor_Balcony,has_outdoor_Yard,latitude,longitude
345,1285,"2275 McIntyre St, Regina, SK S4P 2S1, Canada",2,2.0,1,1,1,2,0,1400,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,50.4751379,-104.6166143
346,450,"141 6 St, Weyburn, SK S4H 1B1, Canada",1,1.0,1,1,1,1,1,200,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,49.662765,-103.849478
347,700,"1765 Hamilton St, Regina, SK S4P 2B4, Canada",1,1.0,0,1,1,0,0,350,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.4788688,-104.6093834
348,1285,"2275 McIntyre St, Regina, SK S4P 2S1, Canada",2,2.0,1,1,1,2,0,1400,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,50.4751379,-104.6166143
349,450,"Harvey St, Regina, SK S4N 2M7, Canada",1,1.0,0,1,1,1,0,90,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50.443801699999995,-104.5778173650169
350,1950,"5321 Squires Rd, Regina, SK S4W 0L8, Canada",3,2.5,0,0,0,2,1,1475,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,50.4099369,-104.65777700033125
351,1900,"Green Jade Ln, Regina, SK S4V 3K7加拿大",3,2.0,0,0,0,1,1,1044,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,50.4251531,-104.5138746
352,715,"25 Shaw St, Regina, SK S4R 3M5, Canada",1,1.0,0,1,1,1,0,800,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,50.48115585,-104.6215399
353,1350,"2727 Victoria Ave, Regina, SK S4T 1K4, Canada",1,1.5,0,1,1,1,0,1193,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,50.4468829,-104.62040705
354,750,"2104  14th Ave, Regina, SK, S4P 0X6",1,1.0,0,1,1,0,1,343,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.4440296,-104.5688047
355,849,"3525 Avonhurst Dr, Regina, SK, S4R 3K2",2,1.0,0,1,1,0,1,763,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,50.4707985,-104.6182456
356,940,"331  Broad Street North, Regina, SK, S4R 2X8",1,1.0,0,1,1,0,1,659,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,50.4907451,-104.6061213
357,1319,"75 Cavendish St., Regina, SK, S4N 5B9",3,1.5,0,0,0,1,1,1047,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,50.4618391,-104.5509091
358,1200,"2190 Broder St, Regina, SK S4N 3S4, Canada",2,1.0,0,0,0,2,0,900,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,50.44410095,-104.5911636932137
359,1600,"3364 Grant Rd, Regina, SK S4S 5H5加拿大",3,2.0,1,1,1,1,1,1200,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,50.4095168,-104.59612389426903
360,1319,"75 Cavendish St., Regina, SK, S4N 5B9",3,1.5,0,0,0,1,1,1047,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,50.4618391,-104.5509091
361,1200,"31 Rodenbush Dr, Regina, SK S4R 7W7, Canada",1,1.0,1,1,1,1,0,730,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,50.4973958,-104.5987942
362,1900,"Regina Airport, 5201 Regina Ave #1, Regina, SK S4W 1B3, Canada",3,1.5,1,1,1,2,1,900,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,50.431511,-104.669575
363,1800,"1901 Victoria Ave, Regina, SK S4P 3R4, Canada",2,2.0,1,1,1,1,1,1350,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,50.44687345,-104.60826162515852
364,795,"2167 Angus St, Regina, SK S4T 2A1, Canada",1,1.0,0,0,1,1,0,650,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,50.444131549999994,-104.61920705
365,995,"2001 Cornwall St, Regina, SK S4P 3X9, Canada",1,1.0,0,1,1,1,0,654,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,50.4461824,-104.61187147178724
366,1000,"339A Montreal St, Regina, SK S4R 8N4, Canada",2,2.0,0,0,1,1,0,900,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,50.4839243,-104.5984601
367,1000,"339A Montreal St, Regina, SK S4R 8N4, Canada",2,2.0,0,0,1,1,0,900,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,50.4839243,-104.5984601
368,960,"2167 Angus St, Regina, SK S4T 2A1, Canada",2,1.0,0,0,1,1,0,750,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,50.444131549999994,-104.61920705
369,800,"Cameron St, Regina, SK S4T 2S9, Canada",2,1.0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,50.4727292,-104.6254204
370,1400,"2315 116, Regina S4P 3Y8 SK, Canada",2,1.0,1,1,1,1,0,770,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,50.442058,-104.616185
371,1450,"S4T2N9, Canada",3,2.0,0,0,0,3,0,2400,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,61.0666922,-107.991707
372,1368,"1701 Horizons Way, Regina, SK, S4Y 0G5",3,2.0,0,0,1,1,1,949,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,50.455082,-104.7037566
373,1400,"2200 Francis St, Regina, SK S4N 2P5, Canada",2,1.0,1,1,1,1,0,900,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,50.44384675,-104.57964434901398
374,1000,"75 Gladstone Ave. N, Yorkton S3N 2A4 SK",2,1.5,0,0,0,2,0,740,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,51.2121384,-102.4744255
375,1100,"2053 Montague St, Regina, SK S4T 3J8, Canada",2,1.0,0,1,1,1,0,900,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,50.4460912,-104.62939718211634
376,1100,"235 King St, Regina, SK S4R 4H2, Canada",2,1.0,0,0,0,3,0,950,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,50.474833700000005,-104.63810464979875
377,765,"2131 Angus Street, Regina, SK, S4T 2A1",1,1.0,0,1,1,0,1,425,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,50.44490885,-104.6192048856471
378,1399,"4040 Gordon Rd., Regina, SK, S4S 6W2",2,1.0,1,1,1,1,1,900,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,50.40582875,-104.63973689846534
379,800,"176 2 Ave E, Melville, SK S0A 2P0, Canada",2,1.0,0,0,0,2,0,800,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,50.9263519,-102.8018586
380,950,"2948 Quinn Dr, Regina, SK S4P 2W1, Canada",2,1.0,0,0,1,2,1,950,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,50.4334282,-104.60030697170261
381,650,"119 Miles St, Kamsack, SK S0A 1S0, Canada",2,1.0,0,0,0,1,0,620,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,51.5593496,-101.8939114
382,1020,"26 Lorne Place, Regina, SK, S4R 8B3",2,1.0,0,1,1,0,1,743,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,50.484867,-104.6137247
383,825,"355  Northview Rd, Yorkton, SK, S3N 2X6",2,1.0,0,1,1,0,1,694,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,51.202979,-102.4873541
384,725,"2045 Wallace St, Regina, SK S4N 4A3, Canada",1,1.0,1,1,1,0,0,600,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.4462597,-104.593421225
385,900,"2051 Winnipeg St, Regina, SK S4P 1G7, Canada",2,1.0,0,0,0,1,0,800,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,50.4841356,-104.593859
386,1000,"2135 Halifax St, Regina, SK S4P 1V1, Canada",2,1.0,0,0,1,1,0,700,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.4770362,-104.6034845
387,1050,"Edgar St, Regina, SK S4N, Canada",2,2.0,0,0,0,2,0,850,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,50.455928,-104.588009
388,1295,"5501 Prefontaine Ave, Regina, SK, S4W 0S3",2,1.0,0,1,1,0,1,840,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,50.4125124,-104.6602563
389,800,"1840 St John St, Regina, SK S4P 1R9, Canada",2,1.0,0,1,1,1,0,700,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,50.4496312,-104.6022926011907
390,900,"2408 Rothwell St, Regina, SK S4N 2C7, Canada",2,1.0,0,1,1,1,0,900,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,50.44029645,-104.57116809952649
391,850,", Regina s4t3x1 SK, Canada",1,1.0,1,1,1,1,0,700,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,50.483860050000004,-104.56455595
392,860,"2024  14th Ave, Regina, SK, S4P 0X5",1,1.0,0,1,1,0,1,376,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.444099050000005,-104.61035500003936
393,955,"2175  Rae Street, Regina, SK, S4T 2E8",1,1.0,0,1,1,0,1,622,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.444161449999996,-104.6206538
394,1450,"2157 Toronto St, Regina, SK S4P 0B8, Canada",3,1.0,0,0,0,1,0,1134,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,50.4831516,-104.5994908
395,1195,"26 Shaw St, Regina, SK S4R 3M4, Canada",2,1.0,0,1,1,1,0,850,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,50.48127215,-104.62239270162036
396,1100,"67 Angus Rd, Regina, SK S4R 3L1, Canada",2,1.0,0,1,1,1,0,1140,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,50.48039905,-104.61993615
397,1500,"2315 McIntyre St, Regina, SK S4P 3Y8, Canada",2,1.0,1,1,1,1,0,750,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,50.4751379,-104.6166143
398,950,"2220 Robinson Street, Regina, SK, S4T 2P9",1,1.0,0,1,1,0,1,640,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.443677699999995,-104.62445485
399,1030,"2240 Robinson Street, Regina, SK, S4T 2P9",2,1.0,0,1,1,0,1,870,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.44325025,-104.62445604999999
400,850,"2901  5th Ave, Regina, SK, S4T 0L3",1,1.0,0,1,1,0,1,472,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.4612556,-104.62291479513875
401,600,", Regina S4P0P6 SK, Canada",1,1.0,1,1,1,1,0,300,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.483860050000004,-104.56455595
402,1098,"1701 Horizons Way, Regina, SK, S4Y 0G5",1,1.0,0,0,1,1,1,648,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,50.455082,-104.7037566
403,1500,"3630 Haughton Rd, Regina, SK S4V 1P1, Canada",2,2.0,0,0,1,1,0,1100,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,50.4405599,-104.5292377
404,1150,"2170 Angus St, Regina, SK S4T 1Z9, Canada",2,1.0,0,0,0,2,0,1000,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,50.444250249999996,-104.61999753013723
405,1500,", S4W0H7, Regina, SK, Canada",2,1.5,0,0,0,1,0,960,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,50.483860050000004,-104.56455595
406,1100,"8702 Herman Cres, Regina, SK S4Y 1A6, Canada",2,1.0,1,1,1,1,0,800,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,50.48124755,-104.70607943970306
407,1250,"232 Rae st, S4R3L9, Regina, SK",2,1.0,0,0,0,3,0,800,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,50.4740653,-104.62141331963791
408,1650,", S0Z7G0, Pilot Butte, SK, Canada",5,2.0,0,0,0,3,0,4000,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,50.4792174,-104.4185798
409,1075,"1420 North Silverleaf Blvd., Regina, SK, S0G 5K0",2,1.0,0,0,1,0,1,760,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,50.5003961,-104.6929896
410,799,"3525 Avonhurst Dr, Regina, SK, S4R 3K2",1,1.0,0,1,1,0,1,575,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,50.4707985,-104.6182456
411,1450,"247 Froom Cres, Regina S4N1T2 SK",3,2.0,0,0,0,3,0,1600,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,50.445569,-104.5677872
412,1299,"1060 Dorothy St., Regina, SK, S4X 3C5",2,1.0,0,0,1,0,1,877,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,50.4780904,-104.6824945
413,990,"2115 Angus Street, Regina, SK, S4T 2A1",1,1.0,0,1,1,0,1,950,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,50.445178150000004,-104.61920977554682
414,725,"15  Darlington St. E, Yorkton, SK, S3N 0C1",1,1.0,0,1,1,0,1,486,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,51.2163743,-102.4572246
415,1400,"3025 Cameron St, Regina, SK S4S 1W6, Canada",2,2.0,0,0,0,1,0,790,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,50.4310708,-104.62505225095057
416,925,"34 Nollet Ave, Regina, SK S4T 7J8, Canada",1,1.0,0,1,1,1,0,582,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,50.4823308,-104.6707827
417,900,"2121 Rae St, Regina, SK S4T 2E8, Canada",1,1.0,0,1,1,1,0,600,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,50.44511345,-104.62065966330624
418,1400,"4147 Green Apple Dr, Regina, SK S4V 2Z6, Canada",2,2.0,0,0,0,2,0,900,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,50.4212689,-104.5057695
419,875,"47 Centennial St, Regina, SK S4S 0A2, Canada",1,1.0,0,1,1,1,0,800,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,50.41392,-104.597823
420,1100,"1061 Birchwood Pl, Regina, SK S4S 7L1, Canada",2,1.0,0,0,1,1,0,800,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,50.3998643,-104.6030882
421,1395,"551 Guelph Crescent, Saskatoon, SK S7H 4R3, Canada",3,2.0,0,0,0,2,0,1200,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,52.1183546,-106.5666166
422,1100,"4016 Buckingham Dr, Regina, SK S4V 3A9, Canada",2,1.0,0,0,1,1,0,800,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,50.4293389,-104.5112813
423,1295,"Dakota Dr, Regina, SK S4Z, Canada",2,2.0,0,0,1,2,0,1160,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,50.451270,-104.530950
424,1285,"3928 Green Falls Drive, Regina, SK, S4V 3M1",2,1.0,0,1,1,0,1,840,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,50.41547775,-104.5155892367307
425,750,"2104  14th Ave, Regina, SK, S4P 0X6",1,1.0,0,1,1,0,1,343,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.4440296,-104.5688047
426,1500,"394 Cedar Meadow Dr, Regina, SK S4X 3E6, Canada",3,2.0,0,0,0,1,0,1150,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,50.4959305,-104.674314
427,1195,"2428 Edgar St, Regina, SK S4N 3L3, Canada",2,2.0,0,0,0,2,0,750,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,50.44027715,-104.58825328233283
428,1348,"502 University Park Drive, Regina, SK, S4V 3L8",2,1.0,0,1,1,1,1,860,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,50.4334839,-104.5560807
429,1000,"S4T3M6, Canada",3,2.0,0,0,0,1,0,1000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,61.0666922,-107.991707
430,1350,"Dakota Dr, Regina, SK S4Z, Canada",2,2.0,0,0,0,1,0,1100,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,50.451270,-104.530950
431,1800,"S0G 4K0, Canada",5,3.0,0,0,0,3,0,1372,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,61.0666922,-107.991707
432,1590,"5290 Aerodrome Rd, Regina, SK S4W 0P4, Canada",3,1.5,0,0,0,1,0,1100,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,50.4069205,-104.6583422
433,1059,"193 Lockwood Rd., Regina, SK, S4S 6G9",1,1.0,1,1,1,0,1,658,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,50.401505400000005,-104.62601904510908
434,821,"22-41 Munroe Pl., Regina, SK, S4S 6A7",1,1.0,0,1,1,0,1,670,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,50.4143164,-104.6015627
435,1250,"SE , SE 3418 16 west of 2nd S0G0E0  SK, Canada",3,3.0,0,0,1,3,0,980,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,50.488802,-104.270453
436,882,"877 Scotia St, Melville, SK S0A 2P0, Canada",2,1.0,0,1,1,1,0,850,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,50.9294827,-102.7946437
437,950,"245 3 St NE, Wadena, SK S0A 4J0, Canada",2,1.0,1,1,1,1,1,800,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,51.9544827,-103.797173
438,1509,"Murphy Cres.& Lothian Mews, Regina, SK, S4X 1F5",3,1.0,0,0,1,0,1,1105,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,50.478440,-104.679972
439,750,"S4P1E9, Canada",1,1.0,0,0,0,0,1,900,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,61.0666922,-107.991707
440,850,"S4P1W5, Canada",2,1.0,0,0,0,1,1,1000,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,61.0666922,-107.991707
441,1650,"617 Smith Dorrien Ave, Esterhazy, SK S0A 0X0, Canada",3,2.0,1,1,1,3,0,1773,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,50.652577,-102.080305
442,1700,"MacKenzie Way, Regina S4N5M9 SK",3,1.5,0,0,0,1,0,1130,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,50.4578201,-104.542543
443,750,"1440 Angus St, Regina, SK S4T 1Y9, Canada",1,1.0,0,1,1,1,0,800,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,50.45603035,-104.61997766793158
444,700,"233  Bradbrooke Drive, Yorkton, SK, S3N 2K6",1,1.0,0,1,1,0,1,502,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,51.2032945,-102.4827595
445,1600,"204 Tyvan St, Francis, SK S0G 1V0, Canada",2,1.0,1,1,1,2,0,1260,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,50.100509,-103.8646992
446,1100,"2604 Lindsay Street, S4N 3E1, Regina, SK",1,1.0,1,1,1,2,0,700,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,50.43724015,-104.5853523
447,550,"1240 Angus St, Regina, SK S4T 1Y7, Canada",1,1.0,1,1,1,1,0,600,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,50.45915585,-104.61989941336657
448,1450,"S4W0E3, Canada",2,1.0,0,0,0,1,0,770,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,61.0666922,-107.991707
449,1198,"1701 Horizons Way, Regina, SK, S4Y 0G5",2,1.0,0,0,1,1,1,892,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,50.455082,-104.7037566
450,1600,"5125 Beacon Way, Regina, SK S4W 0H8, Canada",2,2.5,0,0,0,1,0,1000,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,50.3984057,-104.6546901
451,1000,"Garnet St, Regina, SK, Canada, S4T 2Y2",2,1.0,0,0,0,2,0,850,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,50.4797503,-104.6268662
452,800,"S4T1Y9, Canada",1,1.0,0,1,1,1,0,800,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,61.0666922,-107.991707
453,1050,"445 Government Rd, Weyburn, SK S4H 0P5, Canada",2,1.0,0,1,1,1,0,750,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,49.6654893,-103.8581816
454,1136,"41 Munroe Place, Regina, SK, S4S 6A7",2,1.0,0,1,1,0,1,850,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,50.4143164,-104.6015627
455,1129,"4040 Gordon Rd., Regina, SK, S4S 6W2",1,1.0,1,1,1,1,1,675,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,50.40582875,-104.63973689846534
456,1300,"331  Broad Street North, Regina, SK, S4R 2X8",2,2.0,0,1,1,0,1,832,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,50.4907451,-104.6061213
457,795,"2127 Lindsay St, Regina, SK S4N 3C1, Canada",1,1.0,1,1,1,0,0,500,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,50.44491695,-104.58477715000001
458,825,"6  Allanbrooke Dr, Yorkton, SK, S3N 2J7",1,1.0,0,1,1,0,1,565,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,51.203632,-102.484197
459,820,"2024  14th Ave, Regina, SK, S4P 0X5",1,1.0,0,1,1,0,1,473,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,50.444099050000005,-104.61035500003936
460,1089,"22-41 Munroe Pl., Regina, SK, S4S 6A7",1,1.0,0,1,1,1,1,670,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,50.4143164,-104.6015627
461,875,"321  Fietz St, Yorkton, SK, S3N 3P6",2,1.0,0,1,1,0,1,841,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,51.2136256,-102.4434251
462,935,"505 Rose St, Regina, SK S4R 1Z4, Canada",2,1.0,0,1,1,1,0,800,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,50.4788692,-104.6079614
463,1295,"Dakota Dr, Regina, SK S4Z, Canada",2,2.0,0,0,1,2,0,1160,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,50.451270,-104.530950
